Timestamp,Voltage
2026-01-11T14:43:17.860045,1.30000E+01
2026-01-11T14:43:18.361490,1.30000E+01
2026-01-11T14:43:18.863655,1.30000E+01
2026-01-11T14:43:19.365086,1.30000E+01
2026-01-11T14:43:19.866967,1.30000E+01
2026-01-11T14:43:20.368633,1.30000E+01
2026-01-11T14:43:20.870775,1.30000E+01
2026-01-11T14:43:21.372650,1.30000E+01
2026-01-11T14:43:21.874683,1.30000E+01
2026-01-11T14:43:22.376677,1.30000E+01
2026-01-11T14:43:22.878580,1.30000E+01
2026-01-11T14:43:23.380587,1.30000E+01
2026-01-11T14:43:23.883062,1.30000E+01
2026-01-11T14:43:24.385679,1.30000E+01
2026-01-11T14:43:24.887111,1.30000E+01
2026-01-11T14:43:25.388858,1.30000E+01
2026-01-11T14:43:25.891737,1.30000E+01
2026-01-11T14:43:26.393613,1.30000E+01
2026-01-11T14:43:26.895141,1.30000E+01
2026-01-11T14:43:27.396655,1.30000E+01
2026-01-11T14:43:27.898666,1.30000E+01
2026-01-11T14:43:28.400877,1.30000E+01
2026-01-11T14:43:28.902450,1.30000E+01
2026-01-11T14:43:29.404367,1.30000E+01
2026-01-11T14:43:29.906377,1.30000E+01
2026-01-11T14:43:30.408626,1.30000E+01
2026-01-11T14:43:30.910699,1.30000E+01
2026-01-11T14:43:31.412669,1.30000E+01
2026-01-11T14:43:31.914694,1.30000E+01
2026-01-11T14:43:32.416621,1.30000E+01
2026-01-11T14:43:32.918655,1.30000E+01
2026-01-11T14:43:33.420722,1.30000E+01
2026-01-11T14:43:33.922649,1.30000E+01
2026-01-11T14:43:34.424461,1.30000E+01
2026-01-11T14:43:34.926664,1.30000E+01
2026-01-11T14:43:35.428560,1.30000E+01
2026-01-11T14:43:35.930609,1.30000E+01
2026-01-11T14:43:36.432672,1.30000E+01
2026-01-11T14:43:36.934585,1.30000E+01
2026-01-11T14:43:37.436407,1.30000E+01
2026-01-11T14:43:37.938034,1.30000E+01
2026-01-11T14:43:38.439287,1.30000E+01
2026-01-11T14:43:38.940604,1.30000E+01
2026-01-11T14:43:39.442560,1.30000E+01
2026-01-11T14:43:39.944661,1.30000E+01
2026-01-11T14:43:40.446594,1.30000E+01
2026-01-11T14:43:40.948630,1.30000E+01
2026-01-11T14:43:41.450667,1.30000E+01
2026-01-11T14:43:41.952460,1.30000E+01
2026-01-11T14:43:42.454646,1.30000E+01
2026-01-11T14:43:42.956693,1.30000E+01
2026-01-11T14:43:43.458556,1.30000E+01
2026-01-11T14:43:43.960397,1.30000E+01
2026-01-11T14:43:44.461949,1.30000E+01
2026-01-11T14:43:44.963711,1.30000E+01
2026-01-11T14:43:45.465751,1.30000E+01
2026-01-11T14:43:45.967654,1.30000E+01
2026-01-11T14:43:46.469486,1.30000E+01
2026-01-11T14:43:46.971080,1.30000E+01
2026-01-11T14:43:47.472986,1.30000E+01
2026-01-11T14:43:47.974455,1.30000E+01
2026-01-11T14:43:48.476313,1.30000E+01
2026-01-11T14:43:48.977675,1.30000E+01
2026-01-11T14:43:49.479539,1.30000E+01
2026-01-11T14:43:49.981157,1.30000E+01
